date,index,Brent Oil,Coin,Euro,USD,CPI,HOUSE,M1,M2,GDP,Gold,Agriculture,CoalMining,EstekrajeNaft,MahsolateFelezi,SayerMadan,Mansojat,Wood,paper,EntesharVaChap,FaravardehayeNafti,Lastic,FelezateAsasi,MashinAlat,DastgahayeBargi,VasayelErtebati,AbzaralatePezeshki,khodrosazi,GhandVaShekar,ChandReshteSanati,GazaeeBejozGhand,Daroee,Shimiyaee,KashiVaSeramik,Siman,KanehayeGeyreFelezi,SarmayeGozari,Bank,SayerMali,HamlVaNaghl,Bimeh,Amlakva,Rayaneh,FaniVaMohandesi,Mali,KanehayeFelezi
3/3/2020,0.930785342,-0.168327991,1.481739204,0.159312486,0.087156201,0.572072041,1.528471446,0.332895426,-0.059675765,-0.083429257,1.039216541,0.877978096,1.032673487,1.475799165,0.173379816,1.648459218,0.219818009,-0.912022524,1.063731838,0.539264037,0.122168706,2.670670714,1.659601734,1.101734339,0.151359598,0.223441385,-0.031738025,-0.871243549,0.422519945,2.411415058,1.680383506,1.155820042,1.431546517,2.060527779,1.441098448,0.115702416,1.970258786,1.666877637,2.575987509,-0.149346888,0.078643238,2.167541764,-0.707196687,1.958304757,0.232441845,0.440103331
3/4/2020,-0.415980316,0.088296662,-0.560644872,-0.100917232,0.123117765,0.218555474,0.232974023,1.460582195,1.176335372,-0.012298325,1.029214301,-1.835457323,1.01761177,-1.286414856,-2.126662808,1.281469732,0.418392087,-0.516176118,-1.723197942,1.317148746,-0.452131861,-0.160185702,-0.337002168,-1.578903141,0.010541982,1.344419653,-0.031738025,-1.123035917,0.067666062,-1.277408483,-0.418562485,-1.778347261,-0.828227538,-1.508122806,-2.084385474,-0.249494643,-0.478460055,-0.211272853,1.142517998,-0.751740533,-2.323557185,-0.813948166,-2.392644815,0.921385894,0.020937731,0.690387586
3/7/2020,-2.602828093,-0.179014206,0.245920601,-0.063797502,-0.059237363,0.270183092,0.213705125,0.815418948,0.460916815,-0.078158359,1.033513112,-1.510590355,0.366298287,-1.27656169,-1.159015016,-2.10108428,-0.399266771,-0.226032032,-1.579762493,-0.668046108,-0.365344645,-1.588576252,-2.710640566,-2.484050857,-0.130035661,0.127290528,-0.031738025,-1.872010579,-1.54947951,-1.426917818,1.259318716,-2.740836799,-1.248788445,-1.02596862,-1.892965211,-1.526949026,-2.220035789,-2.947931137,-1.891525359,-0.193975482,-2.023256012,-1.555213053,-1.742691362,-1.824786203,-0.383193727,-1.944583265
3/9/2020,-2.624175813,0.731714248,-0.054357309,-0.041522539,-0.071370252,0.843090955,0.194546536,0.251633667,-0.157051686,-0.076843076,-0.234633264,-1.722504661,-1.875173946,-1.95652801,-1.986174102,1.485149568,0.269049163,-0.190681158,-2.016587044,-0.966479555,-0.322043333,-1.271820153,-2.103574409,-1.74655605,-0.140634005,0.867736798,-0.031738025,-0.256893913,-1.45767413,-1.287300229,-0.433920419,-3.000688603,-3.537250722,-0.801323165,-2.040806468,-1.556306605,-1.438470404,0.418025517,0.873202367,-0.144611414,-2.365352463,-1.906281332,-1.188888771,-2.13850276,-0.048613558,-1.695142701
3/10/2020,-0.085931741,-0.319381018,0.24380769,-0.086072465,-0.140174822,-0.148590597,0.175494074,0.238314001,-0.17313792,0.141697367,-0.810502207,0.906203782,-0.011797561,-0.052424862,-1.115442146,1.606311193,0.139504491,-1.11896668,1.702066913,-0.117057103,-0.313644604,1.0519559,0.759344018,0.14008183,0.050280996,0.375358495,-0.031738025,1.438634849,-0.945761056,-1.870245833,2.187000466,1.027305821,-1.665379375,-1.388891212,0.08605385,0.013389116,0.429659239,2.160017146,2.135372917,-1.039923635,-0.438446125,-0.774579774,0.665133822,0.138189632,0.247748781,0.307573753
3/11/2020,-3.216357579,-0.147323351,0.262150056,-0.048946485,-0.051128713,-0.135829196,1.125936101,1.179501325,0.837649776,0.030992658,0.450993443,-0.391859522,0.564349436,-1.918844013,-1.6890015,-1.157290747,-0.381938222,-0.075837879,-1.074195667,-0.346075559,-0.346243692,-1.178384877,-3.2527169,-0.803142184,-0.180687476,0.93931046,-0.031738025,-1.438573,-0.911442331,-2.027198617,0.152562935,-2.041245571,-2.967205393,-0.821456837,-1.876180144,-2.851565397,-1.442323684,-2.355507436,-1.481729714,-0.257394445,-1.012699488,-3.47085354,-2.024379544,-3.850252535,-0.302196967,-2.048794888
3/14/2020,-1.649633508,-0.83217059,-0.453034621,-0.078648519,-0.132145437,-0.1230941,0.100264295,0.185610129,-0.237117085,0.097908264,0.449058673,0.123682627,-0.382630496,-1.822736727,-1.931342747,-1.332602046,-0.253818463,-0.075837879,0.748274462,-0.356889094,-0.308932367,-2.013704708,-1.010920661,-0.801578159,-0.12280275,1.353378744,-0.031738025,-1.071253231,-0.998910528,-1.84613216,-1.649978126,-3.06133846,-0.883823787,-0.649992907,-1.451753137,-1.747051207,-2.080955537,-1.076057069,-1.944080053,-0.826644572,-1.792346452,-2.141270718,-1.169435202,1.445194661,-0.214473052,-0.687627008
3/15/2020,1.94657386,-0.742532376,0.10946264,-0.037810957,-0.099765768,1.682957011,0.081682124,0.172569335,-0.253026174,-0.058555025,0.447140123,1.393933211,-1.156883109,1.699849551,0.77114246,1.005485547,-0.291808987,-4.397097144,1.831437742,-1.043509244,0.331932629,0.584527269,1.854796272,-0.061584945,-0.22820832,0.600227177,-0.031738025,0.833503007,-0.894370438,1.146791655,2.32533402,1.988916379,1.679460394,-1.777057395,-0.470039703,0.856305701,1.219478754,2.347082874,2.10667438,-0.825107684,0.556464735,1.779261398,1.161127667,1.835382,0.285124116,0.3232116
3/16/2020,-0.798783779,-2.008911645,0.665758085,-0.089784047,-0.06732606,-0.059832956,0.063182373,0.159579278,-0.268903251,-0.057259115,0.300395321,0.296555121,0.534242357,-1.603460911,-1.642509303,-1.877803338,-0.379869671,-1.366655384,2.000256557,-1.540146066,-0.265411112,-1.043728345,-0.410784123,-0.382835169,0.067947476,0.160141249,-0.031738025,-0.177441457,-0.967492019,-0.634085175,0.996958923,-1.072419835,-0.840813328,-2.892828443,-1.804143166,1.063815839,-0.439499858,-0.809665894,0.314716721,-0.697147,-0.197601571,-1.601756895,0.108713786,-1.380810096,-0.089908968,-0.63748332
3/17/2020,1.703081899,1.085427405,-0.317009451,-0.045234382,-0.030832796,-0.047267487,0.044761291,0.146638325,-0.284749436,-0.055964772,-2.484188605,0.896064779,1.289540874,1.710210979,1.776513706,1.612990503,-0.638518914,-0.438977936,2.047541708,-0.101579046,0.11485073,1.813108303,0.626931807,0.632567748,0.250440913,0.088129519,-0.031738025,0.421242929,0.042435937,0.622672094,2.325913318,2.263623143,0.950095332,0.476852302,0.014900788,2.254680935,1.166723573,1.862915475,2.117199315,0.841417755,2.159144991,1.549427452,2.038382537,2.006200332,0.220304597,3.063253749
3/18/2020,-0.893989247,1.354693935,2.58161549,2.028663535,1.415361031,-0.034732216,0.737257499,1.059794443,-2.028631366,0.069933977,-0.483185975,1.354325242,1.6717824,0.213084073,0.660938314,1.102504498,-1.051838293,-0.315407815,1.092479116,0.245779877,-0.450090063,1.567562169,-2.280135911,0.31753513,0.212320283,0.327057369,-0.031738025,0.537478919,0.99197468,-3.574396075,1.638412461,2.299295182,-1.839919957,-0.540511793,0.438214026,1.176625368,1.034237187,2.831559534,1.90479994,0.707195955,-0.023369045,1.256108415,1.321885484,1.650049132,0.301091256,-1.593311422
3/24/2020,2.049188898,0.132347451,1.524534003,-0.063797502,-0.06732606,-0.022227679,-0.028209626,0.085476406,-0.2816371,-0.050803728,-0.485266431,1.578593615,1.669076492,1.745547027,1.753247865,1.689866787,0.206149653,0.816139726,1.423254346,0.9910565,0.118243964,1.065692592,0.652430753,1.420779864,0.31229969,0.159769228,-0.031738025,0.740115878,1.286250499,1.08292479,0.874021979,3.325470407,1.495929998,0.226076985,1.923824658,2.886893091,2.923409154,2.532813561,2.185882895,0.897743519,1.863501889,2.198068573,2.702965274,2.015944404,0.367173453,0.995902611
3/25/2020,1.769580955,0.642056718,0.514227687,0.493441794,0.137185714,1.373714445,-0.046291934,0.786462067,0.684255974,-0.049517715,-0.26223878,1.633650186,1.023060183,1.021593663,2.112572043,1.694387477,0.228775405,0.847941152,1.831541702,0.868426045,0.162462912,1.523117642,-0.049839751,1.554630609,0.225613449,0.283446642,-0.031738025,0.800750992,1.20904758,1.86289692,1.882911488,2.661512041,0.604799767,2.331492108,2.363634021,2.252827754,2.700177996,2.578709061,2.335158772,0.904206525,2.198834536,2.519584912,2.457784694,1.965560734,0.397369402,0.493955311
3/28/2020,2.037101331,0.57145735,-1.927706063,-0.088517976,-0.055551562,0.027472527,-0.064317104,0.076258529,-0.231084055,-0.048233468,0.150862051,1.234083275,1.318993297,1.120948725,1.607138484,1.523753342,-0.051586604,-0.147499863,1.488060142,1.192923923,-0.005055068,1.88204713,1.15897133,1.603029318,0.324099352,0.555369261,-0.031738025,0.697497723,1.349634125,1.882641207,2.041782754,2.779259904,1.200583148,1.802610723,2.280685542,2.544858269,2.444647039,2.324435024,1.218357593,0.284751535,2.192447833,2.62516788,1.363404187,1.836499721,0.3553675,1.037136116
3/29/2020,0.181139777,-1.069308345,-2.312906883,-1.242494724,-1.386655171,0.039815488,-0.082288586,0.073971036,-0.218511562,-0.046951018,0.150628451,-0.077846032,1.180515237,0.852968378,1.490740422,1.576551748,-0.217008978,-0.496182576,0.935649854,0.411557647,-0.239122392,1.521279689,-0.514952785,-0.281819963,0.146839737,0.485840097,-0.031738025,-0.172962372,0.494764502,0.597366455,1.015519511,-0.895958355,-0.145585159,-1.707030132,0.372102236,0.281058868,1.027154913,0.435980326,0.302679971,-0.970266526,1.523514134,1.234991951,0.069065525,0.114118075,0.129263873,0.886852535
3/30/2020,3.03475366,0.121158808,0.804560722,-0.034910276,-0.079400073,0.052124588,0.358559777,1.423562017,2.001460683,0.096901573,0.135948932,0.746622041,1.266333426,1.811071218,1.113636723,-0.079296977,0.005948579,0.887917776,0.613368385,0.701044551,0.468802024,2.189295879,2.163409918,1.776613344,0.154497591,-0.053028082,-0.031738025,0.715084312,1.604261423,2.3217018,1.539280941,2.271657311,2.513069002,1.280917466,2.201975608,1.569459212,2.386570054,2.628007162,1.763384034,0.799027764,2.973598525,2.600249866,1.974638443,1.963160495,0.379842749,2.490279346
4/4/2020,0.870455462,0.545776888,-0.182262067,-0.186677272,-0.188219085,0.064399323,-3.991143406,0.060384084,-0.143677964,0.032632481,0.164609902,2.492964406,1.075111413,1.773127627,0.115571,-0.079147171,-0.132248428,0.385202022,0.621194776,1.606234345,0.097302796,1.373815106,0.600136367,0.546733054,0.097316477,-0.053028082,-0.031738025,0.674837407,1.831723915,0.732619973,0.371849701,-0.374031598,0.72728175,-0.581121512,0.923114294,1.359874437,1.664349444,0.431758428,1.636025793,-0.629983332,2.435165909,2.15668208,-0.439328085,0.143825196,0.16308953,-0.137096547
4/5/2020,-0.813134726,0.09882702,0.491253369,-0.128967207,-0.135955815,7.066114658,-0.152412191,0.058142048,-0.131311709,-0.039295885,-0.66692926,1.182944254,1.547984118,1.733098085,0.456594386,-0.079147171,0.84147758,0.321820006,0.410658091,1.511900182,-0.311910101,0.36968678,-0.617881312,-0.370859302,-0.072709198,-0.053028082,-0.031738025,0.521215452,1.031336557,-0.174764359,0.020482546,-2.958161331,-0.61960323,-0.761726225,0.02422039,0.441174655,1.166940019,-1.938502078,-0.003645188,-0.718224768,2.244110071,1.167747828,-1.34152357,-1.776916738,-0.081160214,-1.155755337
4/6/2020,1.98627742,0.088356315,0.167441115,0.275651716,0.351129742,0.050282308,-0.145501377,0.055906274,-0.118977364,-0.038026922,0.90541869,1.566883729,0.772336228,1.552987455,1.455740644,-0.079147171,0.463099231,0.869410614,0.390245562,0.587520438,0.126935072,2.095533627,2.090539685,0.351397118,0.16276806,-0.053028082,-0.031738025,0.684431077,0.061051379,1.519345697,0.900586313,1.532333807,1.815853798,2.003455891,2.146191875,1.685431705,0.806939232,1.362868362,1.074980879,0.854833726,2.578384749,1.245584792,1.121288235,1.889595897,0.193405588,1.006567914
4/7/2020,1.960973751,0.016384943,-0.199936498,-0.244084469,-0.296259081,0.032307104,-0.138605621,0.053676707,-0.106675526,0.123590721,0.897798452,1.531633344,1.090774653,-0.793372835,1.895288537,-0.079147171,0.740600777,1.152482011,-0.080209606,1.154079606,0.34601202,2.107677002,2.203918202,0.641023646,0.195126165,-0.053028082,-0.031738025,0.710188474,0.542159298,2.443820658,1.416895693,0.021351735,1.602737958,2.325382668,1.463181092,0.53194056,2.572189526,0.043628261,0.731974297,0.849543494,1.793695686,2.05400955,2.311518136,0.71435431,0.109071654,1.904213695
4/8/2020,1.430980258,-0.344424468,0.35912392,-0.586482573,-0.268969287,0.014379293,0.338168752,0.691607871,1.206659972,-0.032971912,0.589121466,0.90598222,-0.068895098,-1.568385264,0.771016191,3.037349263,-0.093315669,0.104925883,0.647517622,0.905697823,0.350968494,-0.230297879,1.276825047,0.948599571,-0.152367806,-0.053028082,-0.031738025,0.361097595,0.412816804,3.334947113,0.461409802,-2.244045881,2.086786087,0.935465886,0.376853724,-0.458047491,-0.033960169,-0.258694154,-1.457400802,0.787585795,-0.084309138,-0.231583515,3.754462437,-1.346576568,-0.033960727,1.606860801
4/11/2020,2.098109043,-0.159850275,-0.045502308,-0.24283952,-0.253523975,-0.003502407,-0.111182439,0.044819392,-0.05780495,-0.031713525,-1.977880787,0.987945197,-0.068895098,1.351107489,2.714215547,1.484343551,-0.362400156,-0.806324454,0.705501431,0.975144912,0.305260736,0.82772889,2.035556979,1.472040277,0.085301112,2.118026681,-0.031738025,0.353449784,1.575423009,2.110852802,1.659921978,1.876127013,1.516814916,0.184512193,1.503282079,0.35151924,2.493450729,0.926135749,1.012720514,0.774893444,-0.148107156,0.73986173,2.819751275,1.527530799,0.163402208,1.339654563
4/12/2020,0.033723781,0.037284218,-0.48830002,-0.067457736,-0.07138118,1.248330238,-0.104368886,0.042620027,-0.045674379,-0.030457345,0.200734809,-0.554371751,1.67750847,0.539205554,-0.615825215,-0.278107033,-0.391893856,-0.928219279,-2.089027152,-1.660459166,-0.170692653,1.997125037,0.1135837,0.695259817,-0.132934538,0.799535499,-0.031738025,-0.28354481,0.806184131,0.779768922,-0.055118067,-1.477124696,-0.302365898,-0.603389044,0.798943997,-0.637190655,1.084279933,-0.346562651,-0.710407336,0.819512971,-0.574963024,-1.271193119,1.429585476,0.121844864,-0.029850757,1.540080753
4/13/2020,0.121049235,0.15126576,0.214962033,-0.085764225,-0.079493298,-0.074593397,-0.09757313,0.040426539,-0.033579767,-0.029203403,-1.526536133,-0.713207994,-1.702739678,-1.058110549,1.352481134,0.957406328,-0.370688738,-0.869031081,-0.777874059,-0.935491493,-0.365518743,0.289776099,-0.642334732,0.914186718,-0.026640616,0.564176251,-0.031738025,-0.178506276,0.504821317,0.795620172,0.168811917,-3.040698449,1.14454942,-1.930132203,0.101332006,-0.355958587,0.539074419,-0.35883394,-0.6221902,0.378311074,0.540026287,-1.306051112,0.95199654,-0.526799104,-0.039270185,1.180570827
4/14/2020,2.583235259,-1.931477097,0.432602045,1.391736511,1.530606928,-0.092263429,-0.090795613,0.038238874,-0.021521669,-8.665260526,-1.54802815,-0.360823419,-1.501912008,1.320757588,3.167796731,1.6374516,0.2887854,0.325544014,1.842765823,0.938340859,0.057176366,0.310157864,2.368498947,2.062507967,0.429803853,0.436557678,-0.031738025,1.01144776,2.36019385,1.208125595,2.490217094,1.974679255,2.457177423,1.697167069,1.348489943,2.756016218,2.631145174,2.644170687,2.397772924,0.945657053,1.878319825,2.167069571,2.308885231,1.219696443,0.381094623,1.342507975
4/15/2020,3.012605825,0.340621312,0.210377327,0.103376782,0.12904051,-0.109894838,0.480857952,0.645542004,1.460619648,0.028135857,1.193831847,1.569445648,1.451564475,1.526094583,2.16585854,1.696179242,0.79331174,0.905384988,2.070919667,1.063076602,0.337897518,0.457519117,2.910435266,1.667497228,0.377152697,0.566102424,-0.031738025,0.988053216,1.565148668,2.019037634,2.456581598,2.850033059,1.913972792,1.970884583,2.043052823,2.404487182,2.823280106,2.73168234,2.309799078,0.95969044,2.111922153,3.263218376,2.089992882,3.0860518,0.402510169,1.551762803
4/18/2020,2.64370742,-1.203996358,0.47128479,-0.063797502,-0.039893226,-0.127488841,-0.063876635,0.029545399,0.026334706,0.36380984,1.376429506,-1.051453572,1.672162267,1.43188882,0.817319075,-0.00610013,0.666253825,1.651960693,0.729050616,-0.722626599,0.408556151,2.245081646,2.107646237,2.669131228,-0.017398214,-1.439319943,-0.031738025,0.342040139,0.636146043,1.459054004,0.196132277,2.751094751,2.841219984,0.274537969,1.401955098,-1.155702531,1.609589523,4.160548519,1.747350484,0.541968199,2.220879162,1.530400528,2.383403982,1.019464197,0.434975139,1.875178565
4/19/2020,2.284612413,-1.45639364,-0.242648164,-0.063797502,-0.08300021,0.878011039,0.248649743,-0.06133317,2.681129835,0.060927056,0.432336122,0.843493491,1.102182226,1.616827922,2.003533002,0.021359673,0.418827249,1.037791,0.620030991,-0.503769007,0.418595026,1.479908188,2.118958407,1.996720844,-0.035454626,-1.143996958,-0.031738025,0.417059653,0.735750467,1.682995535,-0.002660672,0.049003169,2.494905522,-0.292680903,0.537881683,0.595371069,1.813959898,2.678280874,1.155785411,0.642658391,1.877741878,2.165239752,2.378296043,1.531842877,0.322159356,1.352939328
4/20/2020,1.996155941,-0.709525634,-0.149214658,-0.109984382,-0.122222448,-0.197514823,-0.043899953,0.026541746,0.010508601,0.069053003,-0.348219743,0.509723249,0.208939449,1.441332835,2.024759388,-1.946925069,0.118712908,1.248322952,1.288585947,0.908316049,0.108964131,1.097487827,2.096829253,1.688449501,-0.072072072,-0.1031822,-0.031738025,0.877179028,1.093827212,2.010767718,0.258119525,-0.849798154,1.793268651,-1.079682335,1.061098883,0.674421252,1.224038254,3.027717539,0.857488045,0.717108128,2.79825089,2.214249117,2.093246978,1.328987595,0.3497377,1.043354886
4/21/2020,1.783287416,-0.709946603,-0.603663439,0.117166487,0.093280191,-0.214939756,0.620677447,0.025005688,0.004054635,0.926169075,-0.34928378,1.132541003,-1.510393221,-0.087049683,1.933646362,-0.372384512,0.852408893,0.879830029,0.696567397,1.293223847,0.049599268,1.130313464,0.551086523,1.104668095,0.005768394,0.949281372,-0.031738025,0.945192801,1.20947823,2.219534423,1.016410638,1.61964964,1.486642502,0.608664011,1.87830481,1.403827868,2.885021297,2.613652818,1.504008153,0.002067194,3.070404357,2.426075319,2.35450653,1.952319147,0.383511497,1.061177573
4/22/2020,3.111999092,2.922441823,0.304775176,-0.007151787,0.010840616,-0.232334415,-0.017568895,0.609732761,1.426842093,0.117106029,-0.044926199,1.747656101,-1.031982415,1.726102128,2.237898109,1.524435893,0.781948869,0.386459268,0.444666459,1.70111161,0.473670506,1.927592508,1.571485974,2.537648666,0.497800912,1.134367613,-0.031738025,0.989925686,1.059595775,1.339850577,1.560353627,2.855384459,2.633721913,1.934148442,2.771329606,2.50749288,2.847583609,2.483128757,2.314826442,0.09519686,3.005947556,2.929801762,1.529351109,2.048869318,0.389986618,3.940417143
4/25/2020,3.110308153,0.718547846,0.488758164,0.130460938,0.158701723,-0.249699964,-0.011043155,0.018899439,-0.021569716,0.124986258,0.63577274,0.957866299,1.426099791,-1.043660608,-0.773963265,0.278047067,0.252403721,1.139621894,-0.418589647,0.124654634,0.436493006,1.787945713,3.3987418,0.847386946,-0.090434813,0.418298707,-0.031738025,3.987411019,0.028098751,2.048029217,1.294497317,1.706966617,2.716965962,0.89223069,1.777919963,-0.082729282,3.861068387,2.363174368,0.974825696,0.031992118,1.931939233,1.347576607,4.8743771,1.352648216,0.389957562,1.766020962
4/26/2020,2.3692674,0.760221506,0.306850075,-0.095536485,-0.08677295,0.512666144,-0.004540997,0.017382236,-0.027928993,0.132826574,-0.827443668,0.370318388,-0.933234494,0.814952112,1.276589125,-1.128015228,-0.579492644,1.371168519,-0.518478094,1.176206127,0.401281719,1.596152394,1.585568957,0.252655651,-0.040800116,1.210971078,-0.031738025,1.235310676,-0.617185807,1.622618473,1.23948238,3.510798159,2.441723593,1.400572711,1.948255101,0.006808198,1.794699879,2.687937436,0.962271594,0.048427682,2.074593459,1.411510964,1.6860212,-0.015614702,0.3528419,1.588233456
4/27/2020,2.593451971,-0.606925356,0.147625546,0.329827284,0.324111736,-0.318894143,0.001937203,0.015868723,-0.034269968,0.140625838,-0.121421401,1.195229716,-1.705012231,1.817415992,0.905566896,0.491374751,-0.302898427,0.767153288,0.338616793,0.248050412,0.465970088,1.243697772,1.415224101,1.723424839,-0.067077086,1.356909081,-0.031738025,1.11592791,0.24816909,4.612718206,1.145067301,0.315543711,2.428934817,1.724687175,1.023112843,1.500389218,1.030138897,2.501539174,0.942153077,0.059898678,1.999139129,0.203528367,0.200104457,0.155129645,0.341280863,1.486074467
4/28/2020,3.20006524,0.810926206,0.973628629,0.23995663,1.059558511,-0.336131399,0.757204312,0.014358874,-0.040592847,0.698324315,-0.121538547,1.465503865,0.9112179,1.813743341,0.851471589,1.615034443,0.611315053,0.882724181,0.539626831,0.447751552,0.358731692,1.915299377,3.102230992,1.932368913,0.247585978,1.312033777,-0.031738025,1.521182407,1.797524774,3.120026757,1.332258356,2.865057022,2.684043902,2.379599639,1.552055071,2.741454783,1.737349507,1.292941603,2.925211225,1.717396422,2.357637084,2.511657846,2.288907773,2.05305983,0.255269353,1.373546785
4/29/2020,3.782732618,1.826760446,0.862890476,0.627946106,1.054390625,-0.353346408,0.02760307,0.577947691,1.293671453,0.171390326,-1.041213553,1.815720334,1.131192798,1.815332371,2.149170716,1.698527518,0.562698686,0.684822121,0.563984816,1.47603954,0.262945546,2.496748904,3.269228888,2.409913231,0.750159193,1.357289976,-0.031738025,1.295895711,1.927297344,3.152348851,2.591756819,3.656024421,3.301983446,2.778497397,3.0147736,2.469822087,7.390732726,2.662271449,1.104745414,0.98246949,2.712647657,2.418109168,3.397176762,2.061335696,0.508167952,1.224610342
5/2/2020,3.569807495,1.703040586,3.052681696,1.293137518,1.950298899,-0.370540295,0.033956011,0.008355588,-0.065707507,0.178967997,0.753952102,1.278169163,1.581237912,-0.046881058,1.968062604,1.697987511,0.698353087,1.000456057,0.579239968,1.672879383,0.480794627,2.565349655,2.813160123,2.999862502,0.323788782,1.357128181,-0.031738025,1.495825418,2.105037806,3.147803685,2.233308115,3.733911427,2.299719835,2.692315985,2.757768684,2.04858994,3.506857759,3.787480595,1.087178232,0.977100663,2.343868655,2.930169963,2.328886918,2.060678265,0.518309473,2.018847118
5/3/2020,1.976576874,-0.436515569,3.344709667,-0.050402356,-0.267066083,0.151095807,-0.71112545,0.006863665,-0.071942966,0.186498245,0.305116381,-0.66100878,1.672188207,-0.046881058,-0.485782492,0.513180409,0.928258037,0.572730229,-0.581467269,-1.712188696,0.344631596,0.623960501,2.170125246,-0.643521474,-0.019336569,-0.233571652,-0.031738025,1.073221595,-0.087389954,1.287952771,0.280188815,-2.509776678,2.805831344,0.635353961,0.912740476,-0.649344886,1.780234309,2.937047209,-0.510271985,-0.306015966,-0.084761923,-0.111659921,-3.093232509,-1.109953382,0.348369479,2.389591338
5/4/2020,-0.014534939,-0.913429338,0.256903189,0.266656384,0.295919836,-3.45215654,0.064432911,0.00537525,-0.078161541,0.193980092,-0.732314435,-2.085431223,-0.87375929,2.761656203,-1.427275039,-0.012309424,0.593032842,0.014102006,-0.490962599,-1.589930094,0.181206979,-2.449373116,0.63365605,-2.078732652,-0.062109551,-1.079958003,-0.031738025,0.194756514,-0.881161015,1.877004933,-0.219315621,-3.223327572,-1.204528112,-0.381958323,-0.383043566,-1.878599344,0.81985381,1.264662016,-0.491625373,-0.520723159,-1.639223681,0.182213845,-2.368872556,-1.830553737,0.142232423,1.696587993
5/5/2020,-0.391613807,0.886092419,-0.409307993,3.185192929,2.664081345,-0.442400442,0.987998504,0.003890318,-0.084363429,0.856411564,-0.059975691,-1.49359849,-1.119154591,1.385863723,-1.748199286,0.384419392,0.398474626,0.791289939,-0.771497089,-1.857745178,0.423507828,-1.280187208,-0.155052727,-1.33193279,0.034827968,-1.375316442,-0.031738025,1.107394031,-0.714354922,-0.972801562,-0.539102569,-2.464396828,-1.553678074,-0.111707548,-1.089240439,-1.997241279,-0.03559861,1.407679936,-1.587276669,-0.857887736,-1.508872143,-0.881752549,-2.893045419,-2.104834477,0.123054787,1.124677414
5/6/2020,3.652672777,-0.162464993,-3.541984499,-2.294447428,-2.455608527,-0.440098515,0.118841536,0.546689735,1.163071754,0.223404742,0.591423235,0.614102178,-1.698765998,0.862256483,1.673379453,1.653215172,0.439772537,1.40126953,0.284895368,1.402928253,0.460111064,2.530245662,2.686108707,1.853770997,0.303935436,0.716142572,-0.031738025,1.486068746,1.846889008,1.631136243,1.79760651,3.637734346,3.340043399,2.928265119,2.27884921,1.275818816,2.602661836,3.1313325,1.793514487,0.829031911,1.913944405,2.410808965,2.592337876,2.026347638,0.431585262,3.116346508
5/9/2020,1.855835775,0.293294164,2.00818234,0.73956749,0.817222317,-0.437798697,0.132280381,-0.002015084,-0.109007973,0.23063076,0.646174578,-0.777607988,1.326370585,-1.014931173,1.677135419,1.633440053,0.857952806,-0.465153844,-0.59255166,-0.631922825,0.355417468,1.556075952,2.342105308,-0.62309993,0.235995614,-1.156454888,-0.031738025,1.281534985,-0.866442894,1.513459624,0.265144198,1.433319709,-0.627161668,0.176363464,0.944673395,0.653519445,1.409246865,2.978178942,1.031966985,0.293620845,1.322979986,0.014771353,0.123924463,1.781581726,0.411834964,2.575393892
5/10/2020,0.238515904,0.075145096,-0.223355844,1.488513597,1.274440677,0.066067036,2.853866424,-0.003482977,-0.115129312,0.237803024,-0.44107453,-1.540117759,-1.245860417,-1.833595539,-0.736001139,1.321364878,0.378729626,-1.585805862,-0.680340099,-1.825523821,0.338520619,-1.030289202,0.810871067,-2.242852056,-0.074868666,-1.201915784,-0.031738025,5.399965496,-1.271185835,0.132077373,-0.501681175,-1.520457638,-2.284305255,-0.098770033,-1.354984981,-0.904530083,0.539904537,2.487520902,1.224223282,-0.923928584,-2.438817163,-1.329679979,-2.045041183,-2.056533127,0.247019194,1.783435443
5/11/2020,-2.432937364,0.261532079,-0.10442941,-0.989708941,-0.775013634,-0.428620878,0.224343497,-0.004947536,-0.121235111,0.244920731,-0.442801468,-1.223008973,-1.615205605,-2.004533662,-1.666027014,-1.536335732,0.564488714,-1.139328466,-0.363987797,-1.468697247,0.013713939,-1.519088748,-1.590636527,-2.841745629,-0.232952032,-0.547492774,-0.031738025,0.759123872,-1.535809009,-0.747979174,-1.354406751,-3.301636547,-4.391735925,-0.49379428,-2.442697705,-1.457605209,-1.651585734,-1.440244838,-0.665657829,-1.074265813,-2.423862417,-1.562224556,-2.828127619,-2.287271058,-24.56332932,-0.588976544
5/12/2020,-0.481975081,1.327172316,0.173346231,0.075809441,0.08317426,-0.426331879,0.237190381,-0.006408785,-0.127325554,1.006989775,1.760955549,0.320642186,-1.856640547,-1.815324466,-1.278042845,-0.991281996,0.142663849,-1.737354618,-0.27650604,1.719916442,0.123858407,-1.011507285,-0.411643907,0.493064162,-0.116807196,-0.476801924,-0.031738025,1.129151634,1.174654683,-1.932478854,-0.419611045,0.134515443,0.29802151,-1.126300326,-2.620677444,-1.335283684,0.430765635,-0.743021558,0.215483942,-1.69911534,-1.523440629,-0.040399362,-2.474544309,-1.709884994,24.20428277,0.289463595
